"CONTENT_ID","DO_NM","FACLT_DIV_NM","FACLT_NM","INDUTY","LCT_CL","MANAGE_STTUS","OPER_PD_CL","ROOM_COUNT","SBRS_CL","SIGUNGU_NM","SITE_BOTTOM_CL1","SITE_BOTTOM_CL2","SITE_BOTTOM_CL3","SITE_BOTTOM_CL4","SITE_BOTTOM_CL5"
75,"충청북도","민간","가마실캠핑장","일반야영장","산,숲,계곡,호수","운영","봄,여름,가을,겨울","31","전기,장작판매,온수,트렘폴린,물놀이장,운동시설","제천시","0","20","11","0","0"
7500,"경기도","민간","장흥숲길캠핑장","일반야영장","산,숲","운영","봄,여름,가을","18","전기,장작판매,온수,산책로","양주시","0","18","0","0","0"
7501,"경기도","","별을 다는 아이","일반야영장","","운영","봄,여름,가을,겨울","0","","양주시","0","0","0","0","0"
7502,"경기도","","양주 탑 관광농원 글램핑장","일반야영장","","운영","","0","","양주시","0","0","0","0","0"
7505,"경기도","","깊이울마을 야영장","일반야영장,카라반","","운영","","16","전기,온수","포천시","0","0","9","0","0"
7506,"경기도","민간","HJ글램핑&쌤초이글램핑","일반야영장","","운영","봄,여름,가을,겨울","0","","포천시","0","0","0","0","0"
7507,"충청남도","지자체","당진난지도 국민여가캠핑장","일반야영장","해변,숲","운영","봄,여름,가을","31","전기,물놀이장,산책로","당진시","0","1","1","1","0"
7509,"세종시","민간","다온숲","일반야영장,글램핑","산","운영","","17","전기,무선인터넷,장작판매,온수","전동면","0","0","0","0","0"
751,"경기도","지자체","대부도캠핑성","글램핑","해변","운영","봄,여름,가을,겨울","10","전기,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설,마트.편의점","안산시","0","0","0","0","0"
7646,"인천시","민간","하늘정원캠핑장","자동차야영장","해변,섬","운영","봄,여름,가을","14","전기,장작판매,온수,운동시설","강화군","0","14","0","0","0"
7647,"강원도","민간","꿈꾸는 계곡 야영장","자동차야영장","계곡","운영","여름","10","전기,운동시설","양양군","0","0","0","0","10"
7648,"경기도","민간","토일관광농원","일반야영장,카라반","산","운영","봄,여름,가을,겨울","30","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설","포천시","4","12","0","0","0"
7650,"경기도","민간","맑은물소리캠핑장","자동차야영장","계곡","운영","봄,여름,가을","40","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설","가평군","0","35","5","0","0"
7651,"충청북도","민간","칠성캠핑장","일반야영장","숲","운영","봄,여름,가을,겨울","18","전기,장작판매,온수,놀이터,운동시설","괴산군","0","0","0","18","0"
7653,"전라북도","민간","방길낚시캠핑장","일반야영장,카라반","산,호수","운영","봄,여름,가을,겨울","24","전기,무선인터넷,장작판매,온수,운동시설","임실군","0","10","10","0","0"
7655,"경상남도","민간","오션포레글램핑","글램핑","산","운영","봄,여름,가을,겨울","27","트렘폴린,물놀이장,운동시설","고성군","0","0","0","0","0"
766,"경상남도","민간","대장경오토캠핑장","일반야영장","산","운영","봄,여름,가을,겨울","69","전기,장작판매,온수,트렘폴린,물놀이장,운동시설","합천군","0","0","0","0","0"
7661,"경상북도","민간","왕피천 숲속 캠핑장","일반야영장","숲,계곡","운영","봄,여름,가을,겨울","25","전기,장작판매,온수,물놀이장,산책로,마트.편의점","울진군","0","6","19","0","0"
7663,"인천시","민간","서해캠핑장","카라반,글램핑","해변","운영","봄,여름,가을,겨울","16","전기,무선인터넷,장작판매,온수,운동시설","중구","0","0","0","0","0"
7664,"강원도","민간","펫힐링 달빛동물원 캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","14","전기,무선인터넷,장작판매,온수,놀이터,운동시설,마트.편의점","영월군","0","0","14","0","0"
7665,"강원도","민간","영월 솔향기 캠핑장","자동차야영장","계곡","운영","봄,여름,가을","20","전기,무선인터넷,장작판매,온수,운동시설","영월군","0","20","0","0","0"
7669,"강원도","민간","북극곰 야영장","일반야영장","계곡","운영","봄,여름,가을,겨울","25","전기,무선인터넷,장작판매,온수,산책로,마트.편의점","평창군","0","0","10","0","15"
767,"경기도","민간","용인 대장금파크 글램핑 카라반","일반야영장,카라반,글램핑","산","운영","봄,여름,가을,겨울","21","전기,무선인터넷,장작판매,온수,물놀이장,산책로","용인시","0","3","0","0","0"
7670,"경기도","민간","호랑이캠핑 가평점","일반야영장","호수","운영","봄,여름,가을,겨울","10","전기,무선인터넷,장작판매,온수,운동시설","가평군","0","0","0","0","0"
7671,"경상북도","민간","화진해수욕장마을번영회야영장","일반야영장","해변","운영","여름,가을","0","온수,운동시설","포항시","0","0","0","0","0"
7672,"경상북도","민간","칠포그린로즈야영장","자동차야영장,카라반","숲","운영","봄,여름,가을,겨울","27","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설,마트.편의점","포항시","10","10","0","0","0"
7673,"경상북도","민간","도화지오토캠핑장","일반야영장,카라반","계곡","운영","봄,여름,가을,겨울","11","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트.편의점","경산시","0","6","0","0","0"
7674,"경기도","민간","별천지야영장","자동차야영장","계곡","운영","봄,여름,가을","44","전기,무선인터넷,장작판매,운동시설","가평군","0","44","0","0","0"
7675,"강원도","민간","웰컴투캠프","자동차야영장","계곡","운영","봄,여름,가을","30","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설","영월군","0","30","0","0","0"
7676,"경상북도","민간","다놀자캠핑장","일반야영장","계곡","운영","봄,여름,가을,겨울","64","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설,마트.편의점","상주시","0","34","0","30","0"
7678,"강원도","지자체","가진해변 야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7680,"강원도","지자체","청간 해변 야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7681,"강원도","지자체","화진포해수욕장(거진) 야영장","일반야영장","","운영","여름","0","","고성군","0","0","0","0","0"
7682,"강원도","지자체","도원리 마을관리휴양지 야영장","일반야영장","","운영","봄,여름,가을,겨울","0","","고성군","0","0","0","0","0"
7684,"강원도","지자체","삼포해변 야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7685,"강원도","지자체","천진해변야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7686,"강원도","지자체","공현진1리 해변 야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7687,"강원도","지자체","반암해변 야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7688,"강원도","지자체","자작도 해변 야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7689,"강원도","지자체","삼포2리 야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
769,"부산시","지자체","대저 캠핑장","일반야영장,자동차야영장","도심","운영","봄,여름,가을,겨울","111","전기,무선인터넷,장작판매,온수,산책로,운동시설,마트.편의점","강서구","0","0","0","0","0"
7690,"강원도","지자체","거진11리해변야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7691,"강원도","지자체","공현진2리 해변 야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7693,"전라남도","","영암군 국민여가 캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","33","전기,무선인터넷,온수,산책로","영암군","0","0","33","0","0"
7694,"경기도","민간","블루문캠핑장","자동차야영장","산","운영","봄,여름,가을","19","전기,무선인터넷","가평군","0","19","0","0","0"
7696,"강원도","지자체","원포해수욕장 야영장","일반야영장","해변","운영","여름","0","","양양군","0","0","0","0","0"
7698,"강원도","지자체","북분리해수욕장 야영장","일반야영장","해변","운영","여름","0","","양양군","0","0","0","0","0"
77,"경상북도","지자체","가산산성 야영장","일반야영장","산","운영","봄,여름,가을","200","","칠곡군","0","0","17","0","0"
7704,"강원도","","용화해수욕장 야영장","일반야영장","해변","운영","봄,여름,가을,겨울","0","","삼척시","0","0","0","0","0"
7706,"전라남도","","영암 글램핑","글램핑","숲","운영","봄,여름,가을,겨울","25","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,마트.편의점","영암군","0","0","0","0","0"
7707,"경상북도","민간","영덕 더스트림 카라반야영장","카라반,글램핑","해변,산","운영","봄,여름,가을,겨울","2","전기,무선인터넷,온수,놀이터,운동시설","영덕군","1","0","2","1","0"
7708,"강원도","민간","타요캠핑장","카라반","해변","운영","봄,여름,가을,겨울","6","전기,무선인터넷,마트.편의점","삼척시","0","0","0","0","0"
7709,"충청남도","민간","에스글램핑","일반야영장,글램핑","산","운영","봄,여름,가을,겨울","27","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동장,운동시설,마트.편의점","천안시","0","0","0","0","0"
7710,"충청남도","민간","장항오토캠핑장","일반야영장","해변,숲","운영","봄,여름,가을,겨울","34","전기,장작판매,온수,물놀이장,놀이터,운동시설","서천군","4","0","30","0","0"
7713,"경기도","민간","포레스트 캠핑장","자동차야영장,글램핑","산","운영","봄,여름,가을","26","물놀이장,운동시설","포천시","0","0","0","0","0"
7714,"경상남도","민간","명도그 오토캠핑장","일반야영장","해변","운영","봄,여름,가을,겨울","17","전기,무선인터넷,장작판매,온수,운동시설","남해군","0","0","17","0","0"
7716,"전라남도","민간","선인장","카라반","숲","운영","봄,여름,가을","9","전기,무선인터넷,온수,산책로,마트.편의점","담양군","0","0","0","0","0"
7717,"경기도","민간","철이네캠핑장","자동차야영장","계곡","운영","봄,여름,가을","9","전기,무선인터넷,장작판매","가평군","0","9","0","0","0"
7719,"강원도","","자연과함께 펜션캠핑장","자동차야영장","계곡","운영","봄,여름,가을,겨울","26","전기,무선인터넷,장작판매,온수,트렘폴린,운동시설","영월군","0","11","15","0","0"
7722,"충청남도","민간","몽산포오션캠핑장","자동차야영장","해변,숲","운영","봄,여름,가을,겨울","300","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","태안군","150","150","0","0","0"
7724,"강원도","민간","솔밭야영장","일반야영장","해변","운영","여름","0","","고성군","0","0","0","0","0"
7725,"경상북도","지자체","봉평해수욕장","일반야영장","해변","운영","여름","0","","울진군","0","0","0","0","0"
7726,"경상남도","","소나무 풍경 펜션 야영장","카라반","계곡","운영","봄,여름,가을,겨울","3","전기,무선인터넷,온수,물놀이장","창녕군","0","0","0","0","0"
7727,"강원도","민간","자연에 머물다","자동차야영장,글램핑","숲","운영","봄,여름,가을,겨울","11","전기,무선인터넷,온수,트렘폴린,놀이터,운동시설","춘천시","0","3","0","0","0"
7728,"인천시","민간","원스캠핑장","일반야영장,자동차야영장","해변,산","운영","봄,여름,가을","33","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","강화군","0","43","14","0","0"
7729,"충청북도","민간","잔야캠핑","일반야영장","강","운영","봄,여름,가을","7","전기","괴산군","0","7","0","0","0"
7731,"경기도","민간","잣향기푸른숲캠핑장","자동차야영장","산,숲","운영","봄,여름,가을,겨울","40","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설","가평군","0","40","0","0","0"
7732,"경기도","민간","핀란드캠핑성","글램핑","계곡","운영","봄,여름,가을,겨울","15","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설","가평군","0","0","0","0","0"
7733,"경기도","민간","케렌시아캠핑장","자동차야영장","","운영","봄,여름,가을,겨울","0","","양주시","0","0","0","0","0"
7734,"울산시","민간","울산 힐링캠프","자동차야영장","숲","운영","봄,여름,가을,겨울","15","전기,무선인터넷,장작판매,온수,놀이터,운동시설","울주군","0","15","0","0","0"
7735,"경기도","민간","하남 야영장","일반야영장","산","운영","봄,여름,가을,겨울","20","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설,마트.편의점","하남시","0","7","13","0","0"
7736,"강원도","민간","디데이펜션&캠핑","자동차야영장","산,숲","운영","봄,여름,가을,겨울","36","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설","홍천군","0","27","0","0","0"
7737,"경기도","민간","하솜캠프","자동차야영장","산,숲","운영","봄,여름,가을","27","전기,장작판매,물놀이장,운동시설","포천시","0","27","0","0","0"
7738,"강원도","민간","집다리캠핑장","자동차야영장","숲","운영","봄,여름,가을,겨울","9","전기,무선인터넷","춘천시","0","0","9","0","0"
7739,"경기도","민간","마인드 글램퍼스","글램핑","산","운영","봄,여름,가을,겨울","6","전기,무선인터넷,온수,마트.편의점","양평군","0","0","0","0","0"
774,"충청남도","민간","상양관광농원","일반야영장","숲","운영","봄,여름,가을,겨울","23","전기,무선인터넷,온수,놀이터,운동장","보령시","0","23","0","0","0"
7740,"울산시","민간","더캠프","일반야영장","산,숲","운영","봄,여름,가을,겨울","11","전기,장작판매,온수,운동시설,마트.편의점","울주군","0","11","0","0","0"
7741,"강원도","민간","보광농촌체험휴양마을","자동차야영장","산","운영","봄,여름,가을,겨울","27","전기,무선인터넷,산책로","강릉시","0","0","7","0","0"
7742,"전라남도","민간","여수자매로캠핑장","자동차야영장,카라반","산","운영","봄,여름,가을,겨울","19","전기,무선인터넷,장작판매,온수,물놀이장,마트.편의점","여수시","0","9","6","0","0"
7744,"강원도","민간","태백구문소힐링캠프","글램핑","계곡","운영","봄,여름,가을,겨울","22","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장","태백시","0","0","0","0","0"
7745,"경기도","지자체","세계캠핑체험존","글램핑","강","운영","봄,여름,가을,겨울","19","전기,무선인터넷,물놀이장,산책로,운동시설","연천군","0","0","5","0","0"
7747,"경기도","민간","키친파크앤글램지","일반야영장,자동차야영장,글램핑","산,숲,계곡","운영","봄,여름,가을,겨울","18","","포천시","0","5","1","0","0"
7748,"강원도","민간","KEROAIN CAMP","자동차야영장","산,숲","운영","봄,여름,가을","50","전기,무선인터넷,온수,물놀이장,마트.편의점","영월군","0","50","0","0","0"
7749,"전라남도","지자체","오지봉커뮤니센터 야영장","자동차야영장","강","운영","봄,여름,가을,겨울","9","전기,무선인터넷,온수,물놀이장","곡성군","0","0","9","0","0"
7750,"강원도","민간","덕산해변 캠핑장","일반야영장,자동차야영장,카라반","해변","운영","봄,여름,가을,겨울","20","전기,장작판매,온수,운동시설","삼척시","0","3","12","0","0"
7751,"전라남도","민간","화원684글램핑","글램핑","해변","휴장","봄,여름,가을,겨울","12","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,마트.편의점","해남군","0","0","0","0","0"
7752,"경상북도","민간","(주)오리장림 관광농원 자동차야영장 ","일반야영장,글램핑","","운영","봄,여름,가을,겨울","7","","영천시","0","0","0","0","0"
7753,"강원도","지자체","맹방 비치캠핑장","일반야영장,자동차야영장","해변","운영","봄,여름,가을,겨울","50","전기,무선인터넷,온수,운동시설","삼척시","0","0","47","0","0"
7754,"인천시","민간","강화바다관광농원","자동차야영장","섬","운영","봄,여름,가을,겨울","10","전기,무선인터넷,온수,물놀이장,운동장","강화군","0","0","10","0","0"
7755,"경기도","","양주 하늘캠핑장","자동차야영장","","운영","봄,여름,가을,겨울","0","","양주시","0","0","0","0","0"
7756,"대구시","지자체","금호강 오토캠핑장","일반야영장","강","운영","봄,여름,가을,겨울","16","전기,무선인터넷,온수,놀이터","북구","16","0","0","0","0"
7757,"경상북도","지자체","가야산오토캠핑장","일반야영장,자동차야영장","","운영","봄,여름,가을,겨울","0","","성주군","0","0","0","0","0"
7758,"경기도","민간","문앤스타 캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","17","전기,장작판매,온수,놀이터,산책로,운동시설","양평군","0","0","3","14","0"
7515,"제주도","","디-포레 카라반 파크","일반야영장,카라반","산,숲","운영","봄,여름,가을,겨울","0","","제주시","0","0","0","0","0"
7518,"경상북도","민간","솔라캠프","자동차야영장","","운영","봄,여름,가을,겨울","12","","안동시","0","0","0","0","0"
7519,"충청남도","민간","청포대 휴 야영장","일반야영장","해변","운영","봄,여름,가을","10","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","태안군","0","0","10","0","0"
7520,"경기도","민간","나라펜션캠핑장","자동차야영장","해변","운영","봄,여름,가을,겨울","45","전기,장작판매,온수,트렘폴린,놀이터","안산시","0","45","0","0","0"
7523,"충청북도","","와우키즈랜드 야영장","자동차야영장","","운영","봄,여름,가을,겨울","0","","청주시","0","0","0","0","0"
7524,"경기도","","부에노스아이레스","자동차야영장","","운영","봄,여름,가을,겨울","0","","가평군","0","0","0","0","0"
7525,"경상남도","민간","비토애","글램핑","해변","운영","봄,여름,가을,겨울","5","전기,무선인터넷,장작판매,온수,물놀이장,산책로","사천시","0","0","0","0","0"
7526,"경기도","민간","파주쇠꼴마을고고캠핑장","자동차야영장","계곡","운영","봄,여름,가을","16","전기,무선인터넷,장작판매,물놀이장,운동시설","파주시","0","7","9","0","0"
7527,"경기도","민간","산책","글램핑","계곡","운영","봄,여름,가을","5","전기,무선인터넷,온수,물놀이장","가평군","0","0","0","0","0"
7528,"전라북도","민간","고창갯벌오토캠핑&글램핑장","자동차야영장,글램핑","해변","운영","봄,여름,가을,겨울","34","전기,무선인터넷,온수,트렘폴린,물놀이장,놀이터,산책로,운동장","고창군","0","0","25","0","0"
7530,"충청남도","민간","고목정","일반야영장","강","운영","봄,여름,가을,겨울","10","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설","청양군","0","3","7","0","0"
7531,"충청북도","","글램핑스테이션","일반야영장","","운영","봄,여름,가을,겨울","0","","괴산군","0","0","0","0","0"
7532,"충청북도","","사계절 야영장","일반야영장","숲,계곡","운영","봄,여름,가을","14","전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트.편의점","영동군","0","0","14","0","0"
7533,"경기도","민간","대부도나라캠핑장","자동차야영장","해변","운영","봄,여름,가을,겨울","43","전기,무선인터넷,장작판매,온수,물놀이장,마트.편의점","안산시","0","43","0","0","0"
7535,"충청북도","민간","아이뜰관광농원","자동차야영장","산,숲","운영","봄,여름,가을,겨울","20","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동시설,마트.편의점","괴산군","0","0","20","0","0"
7536,"경기도","민간","휴림","카라반","산","운영","봄,여름,가을,겨울","3","전기,무선인터넷,장작판매,산책로,마트.편의점","여주시","0","0","0","0","0"
7537,"경상남도","민간","백운산캠핑장","자동차야영장","산","운영","봄,여름,가을","12","전기,온수,트렘폴린,운동장","함양군","0","12","0","0","0"
7538,"충청남도","민간","진달래 관광농원 캠핑장","자동차야영장","숲,강","운영","봄,여름,가을,겨울","12","전기,장작판매,온수,놀이터,운동시설","부여군","0","0","0","0","0"
7539,"경기도","민간","라무키즈글램핑","일반야영장,글램핑","산","운영","봄,여름,가을,겨울","8","전기,무선인터넷,물놀이장,운동시설,마트.편의점","가평군","0","0","0","0","0"
7540,"경상북도","민간","전원 오토캠핑장","일반야영장","숲,계곡","운영","봄,여름,가을,겨울","56","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설,마트.편의점","경주시","0","56","0","0","0"
7541,"세종시","지자체","전월산 국민여가캠핑장","일반야영장","산","운영","봄,여름,가을,겨울","22","전기,온수,산책로","세종시","0","14","8","0","0"
7542,"인천시","민간","에제르파크","카라반,글램핑","숲,도심","운영","봄,여름,가을,겨울","8","전기,무선인터넷,온수,트렘폴린,물놀이장,산책로,운동시설,마트.편의점","남동구","0","0","0","0","0"
7543,"강원도","민간","내리계곡 솔바람 캠핑장","자동차야영장","계곡","운영","봄,여름,가을,겨울","50","전기,무선인터넷,장작판매,온수,트렘폴린,운동시설","영월군","0","50","0","0","0"
7544,"경기도","민간","해자연캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","20","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,마트.편의점","남양주시","0","12","8","0","0"
7545,"충청남도","민간","수덕 캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","29","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점","예산군","0","29","0","0","0"
7547,"경기도","민간","도봉야영장","자동차야영장","도심","휴장","봄,여름,가을,겨울","18","","의정부시","0","0","0","0","0"
7548,"충청남도","민간","몽산포오토캠핑장","일반야영장","해변","운영","봄,여름,가을,겨울","0","","태안군","0","0","0","0","0"
7549,"충청남도","","몽산포패밀리데이캠핑장","일반야영장","해변","운영","봄,여름,가을,겨울","0","","태안군","0","0","0","0","0"
755,"경상북도","민간","대성글램핑","일반야영장,글램핑","숲","운영","봄,여름,가을,겨울","9","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동시설","칠곡군","0","0","0","0","0"
7550,"충청남도","민간","솔향기캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","33","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설,마트.편의점","태안군","0","0","33","0","0"
7551,"경상북도","민간","렛츠캠핑","자동차야영장,글램핑","산","운영","봄,여름,가을,겨울","11","전기,장작판매,온수,물놀이장","청도군","0","0","0","0","0"
7552,"충청남도","민간","별빛마루 야영장","자동차야영장","강","운영","봄,여름,가을,겨울","4","","논산시","0","4","0","0","0"
7554,"경상북도","","젤루느린 달팽이","자동차야영장","계곡","운영","봄,여름,가을,겨울","0","","문경시","0","0","0","0","0"
7556,"인천시","민간","아르보리아파크 캠핑장","일반야영장,카라반","산","운영","봄,여름,가을,겨울","17","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","강화군","0","0","0","0","0"
7557,"충청남도","민간","학암포나로야영장","일반야영장,카라반","해변","운영","봄,여름,가을,겨울","95","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설","태안군","0","38","18","0","0"
7558,"충청북도","지자체","청주시 미래지농촌테마공원 오토캠핑장","일반야영장","계곡","운영","봄,여름,가을,겨울","35","전기,무선인터넷,온수,물놀이장,놀이터,산책로,운동장,마트.편의점","청주시","0","35","0","0","0"
7559,"경기도","민간","그라티아 글램핑","글램핑","산","운영","봄,여름,가을,겨울","10","전기,무선인터넷,온수,물놀이장,운동시설","가평군","0","0","0","0","0"
7560,"대구시","지자체","진밭골야영장","일반야영장,자동차야영장","산","운영","봄,여름,가을,겨울","25","전기,온수,산책로","수성구","0","9","11","0","0"
7561,"강원도","민간","와우파크","일반야영장,카라반","해변,숲","운영","봄,여름,가을,겨울","9","전기,물놀이장,운동시설","강릉시","0","0","0","0","0"
7562,"경상북도","민간","팜스토리","일반야영장,글램핑","","운영","봄,여름,가을,겨울","20","전기,장작판매,온수,물놀이장,놀이터,산책로,운동시설","청도군","0","10","0","0","0"
7563,"강원도","민간","트리앤캠프스토리","자동차야영장,카라반","산,숲","운영","봄,여름,가을","15","전기,무선인터넷,장작판매,트렘폴린,물놀이장,산책로,운동시설,마트.편의점","양구군","0","7","6","0","0"
7564,"충청남도","민간","사목힐링캠프 태안캠핑농원","자동차야영장","해변","운영","봄,여름,가을","35","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","태안군","0","0","35","0","0"
7565,"충청북도","민간","충주커피박물관 글램핑카라반펜션","카라반,글램핑","산,호수","운영","봄,여름,가을,겨울","7","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장","충주시","0","0","0","0","0"
7566,"충청남도","지자체","독립기념관 캠핑장","일반야영장","산","운영","봄,여름,가을","104","전기,장작판매,놀이터,운동장,운동시설","천안시","0","0","17","0","0"
7567,"경기도","민간","물동네 힐링 야영장","일반야영장,자동차야영장","산,숲","운영","봄,여름,가을,겨울","44","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","남양주시","0","40","4","0","0"
7568,"전라북도","민간","용담댐 오토 캠핑장","자동차야영장,카라반","호수","운영","봄,여름,가을,겨울","4","전기,무선인터넷,장작판매,온수,놀이터,산책로","진안군","0","0","0","0","0"
7569,"경기도","민간","대부관광농원 오캠핑","자동차야영장","해변","운영","봄,여름,가을,겨울","50","전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트.편의점","안산시","0","0","0","0","0"
7570,"강원도","지자체","평화의댐 오토캠핑장","자동차야영장","강,호수","운영","봄,여름,가을","50","전기,온수,놀이터,운동시설,마트.편의점","화천군","0","22","28","0","0"
7571,"전라북도","지자체","김제 모악산 캠핑파크","일반야영장,자동차야영장","산","운영","봄,여름,가을,겨울","36","무선인터넷,산책로","김제시","0","0","36","0","0"
7572,"충청북도","민간","펫 트리파크","일반야영장,글램핑","","운영","봄,여름,가을,겨울","0","","충주시","0","0","0","0","0"
7573,"경상북도","민간","상주 감꽃마을 서울캠핑장","일반야영장","산","운영","봄,여름,가을,겨울","20","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동장,마트.편의점","상주시","0","0","20","0","0"
7574,"강원도","민간","알파카스테이","일반야영장","계곡","휴장","봄,여름,가을,겨울","0","전기,무선인터넷,온수,물놀이장,산책로,마트.편의점","홍천군","0","0","0","0","0"
7575,"강원도","민간","달콤이네 캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","26","전기,트렘폴린,물놀이장,산책로","원주시","0","18","8","0","0"
7576,"인천시","민간","노을캠핑장","일반야영장","해변","운영","봄,여름,가을,겨울","11","전기,무선인터넷,장작판매,온수","강화군","0","0","11","0","0"
7577,"충청남도","민간","어망골 캠핑장","일반야영장,카라반","산","운영","봄,여름,가을,겨울","18","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설","보령시","0","0","15","0","0"
7578,"경상남도","민간","별곰 캠핑힐","일반야영장,자동차야영장","산,계곡","운영","봄,여름,가을,겨울","12","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설","하동군","0","12","0","0","0"
7580,"경기도","민간","해오름 글램핑","일반야영장,자동차야영장,카라반,글램핑","산","운영","봄,여름,가을,겨울","39","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설","포천시","0","0","23","0","0"
7581,"강원도","민간","오페라캠핑장","자동차야영장,글램핑","계곡","운영","봄,여름,가을,겨울","30","전기,무선인터넷,운동시설","홍천군","0","0","0","0","0"
7583,"경기도","","stay714","일반야영장","계곡","운영","봄,여름,가을,겨울","0","","가평군","0","0","0","0","0"
7584,"경기도","민간","깊이울관광농원","일반야영장,자동차야영장","산,숲,계곡","운영","봄,여름,가을","22","전기,장작판매,온수","포천시","0","8","14","0","0"
7585,"강원도","민간","홍천 쁘띠힐링카라반","카라반","강","운영","봄,여름,가을,겨울","10","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장","홍천군","0","0","0","0","0"
7586,"충청북도","민간","마로니에숲 캠핑장","자동차야영장","산,숲,호수","운영","봄,여름,가을,겨울","40","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트.편의점","옥천군","20","0","0","20","0"
7587,"전라북도","지자체","돌개 마실 캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","22","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","부안군","0","14","8","0","0"
7588,"강원도","민간","월드니스 오토캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","31","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,산책로,운동시설,마트.편의점","영월군","0","31","0","0","0"
7589,"경기도","민간","갈릴리 야영장","자동차야영장","산","운영","봄,여름,가을,겨울","30","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,마트.편의점","평택시","0","20","0","0","10"
7590,"경기도","민간","백미리 희망캠핑장","자동차야영장","해변","운영","봄,여름,가을,겨울","44","전기,온수,산책로","화성시","0","44","0","0","0"
7591,"강원도","민간","외룡송어회 캠핑장","자동차야영장","강","운영","봄,여름,가을","13","전기,무선인터넷,온수,물놀이장","영월군","0","13","0","0","0"
